,path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
3126,Search engine/test/Cavusactis GM25/filament/image0023.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0023.tif.anx,Search engine/test/Cavusactis GM25/filament/image0023.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0023.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0023.tif.sbx,Cavusactis_GM25_filament_23,,
3127,Search engine/test/Cavusactis GM25/filament/image0024.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0024.tif.anx,Search engine/test/Cavusactis GM25/filament/image0024.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0024.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0024.tif.sbx,Cavusactis_GM25_filament_24,,
3128,Search engine/test/Cavusactis GM25/filament/image0025.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0025.tif.anx,Search engine/test/Cavusactis GM25/filament/image0025.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0025.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0025.tif.sbx,Cavusactis_GM25_filament_25,,
3129,Search engine/test/Cavusactis GM25/filament/image0026.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0026.tif.anx,Search engine/test/Cavusactis GM25/filament/image0026.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0026.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0026.tif.sbx,Cavusactis_GM25_filament_26,,
3130,Search engine/test/Cavusactis GM25/filament/image0027.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0027.tif.anx,Search engine/test/Cavusactis GM25/filament/image0027.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0027.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0027.tif.sbx,Cavusactis_GM25_filament_27,,
3131,Search engine/test/Cavusactis GM25/filament/image0028.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0028.tif.anx,Search engine/test/Cavusactis GM25/filament/image0028.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0028.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0028.tif.sbx,Cavusactis_GM25_filament_28,,
3132,Search engine/test/Cavusactis GM25/filament/image0029.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0029.tif.anx,Search engine/test/Cavusactis GM25/filament/image0029.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0029.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0029.tif.sbx,Cavusactis_GM25_filament_29,,
3133,Search engine/test/Cavusactis GM25/filament/image0030.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0030.tif.anx,Search engine/test/Cavusactis GM25/filament/image0030.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0030.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0030.tif.sbx,Cavusactis_GM25_filament_30,,
3134,Search engine/test/Cavusactis GM25/filament/image0031.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0031.tif.anx,Search engine/test/Cavusactis GM25/filament/image0031.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0031.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0031.tif.sbx,Cavusactis_GM25_filament_31,,
3135,Search engine/test/Cavusactis GM25/filament/image0032.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0032.tif.anx,Search engine/test/Cavusactis GM25/filament/image0032.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0032.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0032.tif.sbx,Cavusactis_GM25_filament_32,,
3136,Search engine/test/Cavusactis GM25/filament/image0033.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0033.tif.anx,Search engine/test/Cavusactis GM25/filament/image0033.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0033.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0033.tif.sbx,Cavusactis_GM25_filament_33,,
3137,Search engine/test/Cavusactis GM25/filament/image0034.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0034.tif.anx,Search engine/test/Cavusactis GM25/filament/image0034.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0034.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0034.tif.sbx,Cavusactis_GM25_filament_34,,
3138,Search engine/test/Cavusactis GM25/filament/image0035.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0035.tif.anx,Search engine/test/Cavusactis GM25/filament/image0035.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0035.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0035.tif.sbx,Cavusactis_GM25_filament_35,,
3139,Search engine/test/Cavusactis GM25/filament/image0036.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0036.tif.anx,Search engine/test/Cavusactis GM25/filament/image0036.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0036.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0036.tif.sbx,Cavusactis_GM25_filament_36,,
3140,Search engine/test/Cavusactis GM25/filament/image0037.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0037.tif.anx,Search engine/test/Cavusactis GM25/filament/image0037.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0037.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0037.tif.sbx,Cavusactis_GM25_filament_37,,
3141,Search engine/test/Cavusactis GM25/filament/image0038.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0038.tif.anx,Search engine/test/Cavusactis GM25/filament/image0038.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0038.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0038.tif.sbx,Cavusactis_GM25_filament_38,,
3142,Search engine/test/Cavusactis GM25/filament/image0039.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0039.tif.anx,Search engine/test/Cavusactis GM25/filament/image0039.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0039.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0039.tif.sbx,Cavusactis_GM25_filament_39,,
3143,Search engine/test/Cavusactis GM25/filament/image0040.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0040.tif.anx,Search engine/test/Cavusactis GM25/filament/image0040.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0040.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0040.tif.sbx,Cavusactis_GM25_filament_40,,
3144,Search engine/test/Cavusactis GM25/filament/image0041.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0041.tif.anx,Search engine/test/Cavusactis GM25/filament/image0041.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0041.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0041.tif.sbx,Cavusactis_GM25_filament_41,,
3145,Search engine/test/Cavusactis GM25/filament/image0042.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0042.tif.anx,Search engine/test/Cavusactis GM25/filament/image0042.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0042.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0042.tif.sbx,Cavusactis_GM25_filament_42,,
3146,Search engine/test/Cavusactis GM25/filament/image0043.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0043.tif.anx,Search engine/test/Cavusactis GM25/filament/image0043.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0043.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0043.tif.sbx,Cavusactis_GM25_filament_43,,
3147,Search engine/test/Cavusactis GM25/filament/image0044.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0044.tif.anx,Search engine/test/Cavusactis GM25/filament/image0044.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0044.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0044.tif.sbx,Cavusactis_GM25_filament_44,,
3148,Search engine/test/Cavusactis GM25/filament/image0045.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0045.tif.anx,Search engine/test/Cavusactis GM25/filament/image0045.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0045.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0045.tif.sbx,Cavusactis_GM25_filament_45,,
3149,Search engine/test/Cavusactis GM25/filament/image0046.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0046.tif.anx,Search engine/test/Cavusactis GM25/filament/image0046.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0046.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0046.tif.sbx,Cavusactis_GM25_filament_46,,
3150,Search engine/test/Cavusactis GM25/filament/image0047.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0047.tif.anx,Search engine/test/Cavusactis GM25/filament/image0047.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0047.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0047.tif.sbx,Cavusactis_GM25_filament_47,,
3151,Search engine/test/Cavusactis GM25/filament/image0048.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0048.tif.anx,Search engine/test/Cavusactis GM25/filament/image0048.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0048.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0048.tif.sbx,Cavusactis_GM25_filament_48,,
3152,Search engine/test/Cavusactis GM25/filament/image0049.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0049.tif.anx,Search engine/test/Cavusactis GM25/filament/image0049.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0049.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0049.tif.sbx,Cavusactis_GM25_filament_49,,
3153,Search engine/test/Cavusactis GM25/filament/image0050.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0050.tif.anx,Search engine/test/Cavusactis GM25/filament/image0050.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0050.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0050.tif.sbx,Cavusactis_GM25_filament_50,,
3154,Search engine/test/Cavusactis GM25/filament/image0051.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0051.tif.anx,Search engine/test/Cavusactis GM25/filament/image0051.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0051.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0051.tif.sbx,Cavusactis_GM25_filament_51,,
3155,Search engine/test/Cavusactis GM25/filament/image0052.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0052.tif.anx,Search engine/test/Cavusactis GM25/filament/image0052.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0052.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0052.tif.sbx,Cavusactis_GM25_filament_52,,
3156,Search engine/test/Cavusactis GM25/filament/image0053.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0053.tif.anx,Search engine/test/Cavusactis GM25/filament/image0053.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0053.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0053.tif.sbx,Cavusactis_GM25_filament_53,,
3157,Search engine/test/Cavusactis GM25/filament/image0054.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0054.tif.anx,Search engine/test/Cavusactis GM25/filament/image0054.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0054.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0054.tif.sbx,Cavusactis_GM25_filament_54,,
3158,Search engine/test/Cavusactis GM25/filament/image0055.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0055.tif.anx,Search engine/test/Cavusactis GM25/filament/image0055.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0055.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0055.tif.sbx,Cavusactis_GM25_filament_55,,
3159,Search engine/test/Cavusactis GM25/filament/image0056.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0056.tif.anx,Search engine/test/Cavusactis GM25/filament/image0056.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0056.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0056.tif.sbx,Cavusactis_GM25_filament_56,,
3160,Search engine/test/Cavusactis GM25/filament/image0057.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0057.tif.anx,Search engine/test/Cavusactis GM25/filament/image0057.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0057.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0057.tif.sbx,Cavusactis_GM25_filament_57,,
3161,Search engine/test/Cavusactis GM25/filament/image0058.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0058.tif.anx,Search engine/test/Cavusactis GM25/filament/image0058.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0058.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0058.tif.sbx,Cavusactis_GM25_filament_58,,
3162,Search engine/test/Cavusactis GM25/filament/image0059.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0059.tif.anx,Search engine/test/Cavusactis GM25/filament/image0059.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0059.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0059.tif.sbx,Cavusactis_GM25_filament_59,,
3163,Search engine/test/Cavusactis GM25/filament/image0060.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0060.tif.anx,Search engine/test/Cavusactis GM25/filament/image0060.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0060.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0060.tif.sbx,Cavusactis_GM25_filament_60,,
3164,Search engine/test/Cavusactis GM25/filament/image0061.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0061.tif.anx,Search engine/test/Cavusactis GM25/filament/image0061.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0061.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0061.tif.sbx,Cavusactis_GM25_filament_61,,
3165,Search engine/test/Cavusactis GM25/filament/image0062.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0062.tif.anx,Search engine/test/Cavusactis GM25/filament/image0062.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0062.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0062.tif.sbx,Cavusactis_GM25_filament_62,,
3166,Search engine/test/Cavusactis GM25/filament/image0063.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0063.tif.anx,Search engine/test/Cavusactis GM25/filament/image0063.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0063.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0063.tif.sbx,Cavusactis_GM25_filament_63,,
3167,Search engine/test/Cavusactis GM25/filament/image0064.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0064.tif.anx,Search engine/test/Cavusactis GM25/filament/image0064.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0064.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0064.tif.sbx,Cavusactis_GM25_filament_64,,
3168,Search engine/test/Cavusactis GM25/filament/image0065.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0065.tif.anx,Search engine/test/Cavusactis GM25/filament/image0065.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0065.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0065.tif.sbx,Cavusactis_GM25_filament_65,,
3169,Search engine/test/Cavusactis GM25/filament/image0066.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0066.tif.anx,Search engine/test/Cavusactis GM25/filament/image0066.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0066.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0066.tif.sbx,Cavusactis_GM25_filament_66,,
3170,Search engine/test/Cavusactis GM25/filament/image0067.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0067.tif.anx,Search engine/test/Cavusactis GM25/filament/image0067.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0067.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0067.tif.sbx,Cavusactis_GM25_filament_67,,
3171,Search engine/test/Cavusactis GM25/filament/image0068.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0068.tif.anx,Search engine/test/Cavusactis GM25/filament/image0068.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0068.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0068.tif.sbx,Cavusactis_GM25_filament_68,,
3172,Search engine/test/Cavusactis GM25/filament/image0069.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0069.tif.anx,Search engine/test/Cavusactis GM25/filament/image0069.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0069.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0069.tif.sbx,Cavusactis_GM25_filament_69,,
3173,Search engine/test/Cavusactis GM25/filament/image0070.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0070.tif.anx,Search engine/test/Cavusactis GM25/filament/image0070.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0070.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0070.tif.sbx,Cavusactis_GM25_filament_70,,
3174,Search engine/test/Cavusactis GM25/filament/image0071.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0071.tif.anx,Search engine/test/Cavusactis GM25/filament/image0071.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0071.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0071.tif.sbx,Cavusactis_GM25_filament_71,,
3175,Search engine/test/Cavusactis GM25/filament/image0072.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0072.tif.anx,Search engine/test/Cavusactis GM25/filament/image0072.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0072.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0072.tif.sbx,Cavusactis_GM25_filament_72,,
3176,Search engine/test/Cavusactis GM25/filament/image0073.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0073.tif.anx,Search engine/test/Cavusactis GM25/filament/image0073.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0073.tif.eax,,Search engine/test/Cavusactis GM25/filament/image0073.tif.sbx,Cavusactis_GM25_filament_73,,
3177,Search engine/test/Cavusactis GM25/filament/image0113.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0113.tif.anx,Search engine/test/Cavusactis GM25/filament/image0113.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0113.tif.eax,Search engine/test/Cavusactis GM25/filament/image0113.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0113.tif.sbx,Cavusactis_GM25_filament_74,12.35649658188825,1.5754281356557107
3178,Search engine/test/Cavusactis GM25/filament/image0114.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0114.tif.anx,Search engine/test/Cavusactis GM25/filament/image0114.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0114.tif.eax,Search engine/test/Cavusactis GM25/filament/image0114.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0114.tif.sbx,Cavusactis_GM25_filament_75,21.86606606339877,3.406063363128005
3179,Search engine/test/Cavusactis GM25/filament/image0115.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0115.tif.anx,Search engine/test/Cavusactis GM25/filament/image0115.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0115.tif.eax,Search engine/test/Cavusactis GM25/filament/image0115.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0115.tif.sbx,Cavusactis_GM25_filament_76,22.13635166008655,3.5872107586388724
3180,Search engine/test/Cavusactis GM25/filament/image0116.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0116.tif.anx,Search engine/test/Cavusactis GM25/filament/image0116.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0116.tif.eax,Search engine/test/Cavusactis GM25/filament/image0116.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0116.tif.sbx,Cavusactis_GM25_filament_77,33.066212290511636,3.515752552374423
3181,Search engine/test/Cavusactis GM25/filament/image0117.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0117.tif.anx,Search engine/test/Cavusactis GM25/filament/image0117.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0117.tif.eax,Search engine/test/Cavusactis GM25/filament/image0117.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0117.tif.sbx,Cavusactis_GM25_filament_78,28.86427370547869,2.9582212598826656
3182,Search engine/test/Cavusactis GM25/filament/image0118.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0118.tif.anx,Search engine/test/Cavusactis GM25/filament/image0118.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0118.tif.eax,Search engine/test/Cavusactis GM25/filament/image0118.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0118.tif.sbx,Cavusactis_GM25_filament_79,11.028227494146831,2.1140973687883657
3183,Search engine/test/Cavusactis GM25/filament/image0119.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0119.tif.anx,Search engine/test/Cavusactis GM25/filament/image0119.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0119.tif.eax,Search engine/test/Cavusactis GM25/filament/image0119.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0119.tif.sbx,Cavusactis_GM25_filament_80,34.23840627648818,3.5067289436017672
3184,Search engine/test/Cavusactis GM25/filament/image0120.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0120.tif.anx,Search engine/test/Cavusactis GM25/filament/image0120.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0120.tif.eax,Search engine/test/Cavusactis GM25/filament/image0120.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0120.tif.sbx,Cavusactis_GM25_filament_81,13.748984350848918,2.3112284558654266
3185,Search engine/test/Cavusactis GM25/filament/image0121.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0121.tif.anx,Search engine/test/Cavusactis GM25/filament/image0121.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0121.tif.eax,Search engine/test/Cavusactis GM25/filament/image0121.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0121.tif.sbx,Cavusactis_GM25_filament_82,9.981386596162457,1.8874216219247455
3186,Search engine/test/Cavusactis GM25/filament/image0122.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0122.tif.anx,Search engine/test/Cavusactis GM25/filament/image0122.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0122.tif.eax,Search engine/test/Cavusactis GM25/filament/image0122.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0122.tif.sbx,Cavusactis_GM25_filament_83,22.34661138250907,3.6422046913566763
3187,Search engine/test/Cavusactis GM25/filament/image0123.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0123.tif.anx,Search engine/test/Cavusactis GM25/filament/image0123.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0123.tif.eax,Search engine/test/Cavusactis GM25/filament/image0123.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0123.tif.sbx,Cavusactis_GM25_filament_84,30.880844478692097,3.4846061368742722
3188,Search engine/test/Cavusactis GM25/filament/image0124.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0124.tif.anx,Search engine/test/Cavusactis GM25/filament/image0124.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0124.tif.eax,Search engine/test/Cavusactis GM25/filament/image0124.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0124.tif.sbx,Cavusactis_GM25_filament_85,11.539398331390624,1.5931956148262385
3189,Search engine/test/Cavusactis GM25/filament/image0125.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0125.tif.anx,Search engine/test/Cavusactis GM25/filament/image0125.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0125.tif.eax,Search engine/test/Cavusactis GM25/filament/image0125.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0125.tif.sbx,Cavusactis_GM25_filament_86,,
3190,Search engine/test/Cavusactis GM25/filament/image0126.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0126.tif.anx,Search engine/test/Cavusactis GM25/filament/image0126.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0126.tif.eax,Search engine/test/Cavusactis GM25/filament/image0126.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0126.tif.sbx,Cavusactis_GM25_filament_87,20.032794157426135,3.561747220077684
3191,Search engine/test/Cavusactis GM25/filament/image0127.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0127.tif.anx,Search engine/test/Cavusactis GM25/filament/image0127.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0127.tif.eax,Search engine/test/Cavusactis GM25/filament/image0127.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0127.tif.sbx,Cavusactis_GM25_filament_88,31.10692276563121,3.492581681790712
3192,Search engine/test/Cavusactis GM25/filament/image0128.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0128.tif.anx,Search engine/test/Cavusactis GM25/filament/image0128.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0128.tif.eax,Search engine/test/Cavusactis GM25/filament/image0128.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0128.tif.sbx,Cavusactis_GM25_filament_89,20.861426053121793,3.5636727586832397
3193,Search engine/test/Cavusactis GM25/filament/image0129.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0129.tif.anx,Search engine/test/Cavusactis GM25/filament/image0129.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0129.tif.eax,Search engine/test/Cavusactis GM25/filament/image0129.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0129.tif.sbx,Cavusactis_GM25_filament_90,21.682725164699086,3.3296997903314076
3194,Search engine/test/Cavusactis GM25/filament/image0130.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0130.tif.anx,Search engine/test/Cavusactis GM25/filament/image0130.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0130.tif.eax,Search engine/test/Cavusactis GM25/filament/image0130.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0130.tif.sbx,Cavusactis_GM25_filament_91,21.136641440439757,3.696073560779666
3195,Search engine/test/Cavusactis GM25/filament/image0131.tif,Cavusactis,GM25,filament,Search engine/test/Cavusactis GM25/filament/image0131.tif.anx,Search engine/test/Cavusactis GM25/filament/image0131.tif.cal.xml,Search engine/test/Cavusactis GM25/filament/image0131.tif.eax,Search engine/test/Cavusactis GM25/filament/image0131.tif.lmd,Search engine/test/Cavusactis GM25/filament/image0131.tif.sbx,Cavusactis_GM25_filament_92,12.22831437662254,1.966112188633599
